,,,,,,,Daily Price Arrival Report-07-11-2025 to 11-09-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,500.00","3,500.00","2,900.00",Rs./Quintal,5.00,Metric Tonnes,21-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","3,000.00","2,500.00",Rs./Quintal,4.50,Metric Tonnes,20-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","3,000.00","2,500.00",Rs./Quintal,5.10,Metric Tonnes,19-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,700.00","3,500.00","2,500.00",Rs./Quintal,5.50,Metric Tonnes,18-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,700.00",Rs./Quintal,4.50,Metric Tonnes,17-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,600.00",Rs./Quintal,6.00,Metric Tonnes,16-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,600.00","4,000.00","2,600.00",Rs./Quintal,5.50,Metric Tonnes,14-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,600.00",Rs./Quintal,4.60,Metric Tonnes,13-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,500.00","2,000.00",Rs./Quintal,5.50,Metric Tonnes,11-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","4,000.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,10-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,000.00","2,250.00",Rs./Quintal,3.80,Metric Tonnes,09-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,600.00",Rs./Quintal,5.50,Metric Tonnes,07-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,500.00","3,500.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,06-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,800.00","3,500.00","3,000.00",Rs./Quintal,5.00,Metric Tonnes,05-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,800.00",Rs./Quintal,4.50,Metric Tonnes,03-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","3,500.00","2,600.00",Rs./Quintal,14.00,Metric Tonnes,02-06-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,800.00","3,800.00","3,000.00",Rs./Quintal,5.00,Metric Tonnes,30-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,900.00","4,500.00","3,500.00",Rs./Quintal,5.00,Metric Tonnes,29-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"3,000.00","4,500.00","3,600.00",Rs./Quintal,5.00,Metric Tonnes,28-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,000.00","2,400.00",Rs./Quintal,3.60,Metric Tonnes,27-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,100.00","2,800.00","2,400.00",Rs./Quintal,3.30,Metric Tonnes,26-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,800.00","3,000.00","2,600.00",Rs./Quintal,4.50,Metric Tonnes,23-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","2,900.00","2,100.00",Rs./Quintal,5.10,Metric Tonnes,22-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,21-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","3,500.00","2,600.00",Rs./Quintal,5.50,Metric Tonnes,20-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,500.00","2,600.00",Rs./Quintal,3.60,Metric Tonnes,19-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,500.00","2,000.00",Rs./Quintal,4.50,Metric Tonnes,15-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","3,500.00","2,000.00",Rs./Quintal,14.00,Metric Tonnes,14-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,400.00","2,100.00","1,900.00",Rs./Quintal,5.80,Metric Tonnes,13-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,800.00","2,600.00","2,000.00",Rs./Quintal,3.00,Metric Tonnes,12-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,5.00,Metric Tonnes,10-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,800.00","1,200.00",Rs./Quintal,4.60,Metric Tonnes,09-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,100.00","1,500.00",Rs./Quintal,5.50,Metric Tonnes,08-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,100.00","1,500.00",Rs./Quintal,4.50,Metric Tonnes,07-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","2,000.00",Rs./Quintal,4.50,Metric Tonnes,06-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,300.00","2,000.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,05-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,500.00","1,800.00",Rs./Quintal,7.00,Metric Tonnes,03-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","2,600.00","1,800.00",Rs./Quintal,6.00,Metric Tonnes,02-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,500.00","1,200.00",Rs./Quintal,6.50,Metric Tonnes,01-05-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,500.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,30-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","3,500.00","2,600.00",Rs./Quintal,13.00,Metric Tonnes,29-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,600.00","1,100.00",Rs./Quintal,4.50,Metric Tonnes,28-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,11.50,Metric Tonnes,26-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,600.00,"1,500.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,25-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,24-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,6.00,Metric Tonnes,22-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,16.50,Metric Tonnes,21-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,8.00,Metric Tonnes,18-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,800.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,17-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,11.00,Metric Tonnes,16-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,100.00","1,500.00",Rs./Quintal,6.00,Metric Tonnes,15-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,5.00,Metric Tonnes,12-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,500.00","1,250.00",Rs./Quintal,6.70,Metric Tonnes,11-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"2,000.00","1,400.00",Rs./Quintal,5.30,Metric Tonnes,10-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","1,600.00",Rs./Quintal,5.50,Metric Tonnes,09-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,5.30,Metric Tonnes,08-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","2,000.00",Rs./Quintal,8.50,Metric Tonnes,07-04-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,600.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,29-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,800.00","1,000.00",Rs./Quintal,4.00,Metric Tonnes,28-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,900.00","1,200.00",Rs./Quintal,5.50,Metric Tonnes,27-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"2,000.00","1,400.00",Rs./Quintal,5.50,Metric Tonnes,25-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,500.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,24-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"2,000.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,22-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,000.00","1,500.00",Rs./Quintal,5.00,Metric Tonnes,20-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,000.00","1,300.00",Rs./Quintal,6.00,Metric Tonnes,19-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,600.00,"1,500.00",800.00,Rs./Quintal,5.50,Metric Tonnes,18-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00","1,000.00",Rs./Quintal,4.00,Metric Tonnes,14-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,500.00","1,200.00",Rs./Quintal,6.00,Metric Tonnes,13-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,500.00","1,000.00",Rs./Quintal,6.00,Metric Tonnes,12-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,500.00","1,000.00",Rs./Quintal,9.00,Metric Tonnes,11-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,700.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,10-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,4.80,Metric Tonnes,07-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,000.00","1,400.00",Rs./Quintal,4.50,Metric Tonnes,06-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,800.00","1,400.00",Rs./Quintal,13.00,Metric Tonnes,05-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,11.50,Metric Tonnes,04-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,100.00","1,500.00",Rs./Quintal,5.50,Metric Tonnes,01-03-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,400.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,28-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00",900.00,Rs./Quintal,5.00,Metric Tonnes,27-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,26-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,400.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,22-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,400.00","1,000.00",Rs./Quintal,4.60,Metric Tonnes,21-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,400.00",900.00,Rs./Quintal,5.00,Metric Tonnes,20-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,000.00","1,200.00",Rs./Quintal,5.50,Metric Tonnes,17-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,800.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,15-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"2,000.00","1,400.00",Rs./Quintal,5.00,Metric Tonnes,14-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,800.00","1,000.00",Rs./Quintal,5.30,Metric Tonnes,13-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,12-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,5.00,Metric Tonnes,11-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,6.00,Metric Tonnes,10-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00",900.00,Rs./Quintal,5.50,Metric Tonnes,08-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,600.00","1,200.00",Rs./Quintal,6.00,Metric Tonnes,05-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,600.00,"1,500.00","1,000.00",Rs./Quintal,4.50,Metric Tonnes,04-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","3,000.00","2,000.00",Rs./Quintal,6.60,Metric Tonnes,03-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,600.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,01-02-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,800.00,"1,500.00","1,000.00",Rs./Quintal,5.50,Metric Tonnes,31-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,600.00,"1,800.00",800.00,Rs./Quintal,5.00,Metric Tonnes,30-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,500.00","1,300.00",Rs./Quintal,5.00,Metric Tonnes,22-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,15-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","2,500.00","1,800.00",Rs./Quintal,3.30,Metric Tonnes,11-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","3,000.00","1,500.00",Rs./Quintal,5.00,Metric Tonnes,10-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,09-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,600.00",Rs./Quintal,9.00,Metric Tonnes,07-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,600.00","3,000.00","2,100.00",Rs./Quintal,5.30,Metric Tonnes,06-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","3,500.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,04-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","4,500.00","3,000.00",Rs./Quintal,5.50,Metric Tonnes,03-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,700.00","3,500.00","2,600.00",Rs./Quintal,5.50,Metric Tonnes,02-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,600.00","3,500.00","2,100.00",Rs./Quintal,6.00,Metric Tonnes,01-01-2026
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,000.00","2,600.00",Rs./Quintal,6.00,Metric Tonnes,31-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","4,000.00","2,800.00",Rs./Quintal,5.50,Metric Tonnes,30-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,900.00","4,000.00","3,000.00",Rs./Quintal,5.00,Metric Tonnes,28-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","4,000.00","2,000.00",Rs./Quintal,12.50,Metric Tonnes,27-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","4,000.00","2,800.00",Rs./Quintal,5.50,Metric Tonnes,26-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,500.00","4,000.00","3,000.00",Rs./Quintal,5.50,Metric Tonnes,24-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","4,000.00","2,500.00",Rs./Quintal,4.50,Metric Tonnes,23-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","3,000.00","2,400.00",Rs./Quintal,5.00,Metric Tonnes,21-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,500.00","3,000.00","2,100.00",Rs./Quintal,4.00,Metric Tonnes,20-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,900.00","2,800.00","2,100.00",Rs./Quintal,5.50,Metric Tonnes,19-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,800.00","2,500.00","2,000.00",Rs./Quintal,4.30,Metric Tonnes,18-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","4,000.00","3,000.00",Rs./Quintal,12.00,Metric Tonnes,17-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,400.00","2,500.00","1,800.00",Rs./Quintal,5.00,Metric Tonnes,16-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,600.00","2,000.00",Rs./Quintal,5.50,Metric Tonnes,14-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,700.00","2,500.00","2,000.00",Rs./Quintal,5.10,Metric Tonnes,13-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,3.70,Metric Tonnes,12-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,600.00","2,500.00","2,000.00",Rs./Quintal,5.00,Metric Tonnes,11-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,800.00","2,100.00","2,000.00",Rs./Quintal,5.00,Metric Tonnes,10-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,4.50,Metric Tonnes,09-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,300.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,07-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,200.00",Rs./Quintal,13.50,Metric Tonnes,04-12-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,000.00","1,600.00",Rs./Quintal,5.50,Metric Tonnes,30-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,5.00,Metric Tonnes,29-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,11.00,Metric Tonnes,28-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,200.00",Rs./Quintal,13.50,Metric Tonnes,27-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"2,000.00","3,500.00","2,500.00",Rs./Quintal,7.50,Metric Tonnes,26-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,200.00",Rs./Quintal,13.50,Metric Tonnes,25-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,000.00","1,400.00",Rs./Quintal,7.00,Metric Tonnes,23-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,100.00","1,400.00",Rs./Quintal,5.30,Metric Tonnes,22-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"2,000.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,20-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,500.00","1,500.00",Rs./Quintal,12.00,Metric Tonnes,19-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","2,100.00","1,600.00",Rs./Quintal,8.50,Metric Tonnes,18-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,200.00","1,800.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,16-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,700.00,"1,500.00",800.00,Rs./Quintal,5.50,Metric Tonnes,15-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,300.00",Rs./Quintal,5.50,Metric Tonnes,13-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,"1,000.00","2,000.00","1,400.00",Rs./Quintal,5.50,Metric Tonnes,12-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,600.00","1,200.00",Rs./Quintal,5.50,Metric Tonnes,08-11-2025
Maharashtra,Kolhapur,APMC Vadgaonpeth ,Vegetables,Tomato,Local,Local,900.00,"1,500.00","1,000.00",Rs./Quintal,5.50,Metric Tonnes,07-11-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Tomato,Other,Local,"1,000.00","1,500.00","1,150.00",Rs./Quintal,2.40,Metric Tonnes,10-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Tomato,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,4.20,Metric Tonnes,08-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Tomato,Other,Local,"1,000.00","2,000.00","1,450.00",Rs./Quintal,2.40,Metric Tonnes,06-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Tomato,Other,Local,"1,000.00","1,500.00","1,200.00",Rs./Quintal,8.20,Metric Tonnes,04-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Tomato,Other,Local,"1,000.00","1,200.00","1,100.00",Rs./Quintal,4.60,Metric Tonnes,30-08-2026
