,,,,,,,Daily Price Arrival Report-07-11-2025 to 11-09-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"2,500.00","5,300.00","3,700.00",Rs./Quintal,2.00,Metric Tonnes,10-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"3,500.00","5,000.00","4,350.00",Rs./Quintal,0.40,Metric Tonnes,06-09-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"2,000.00","4,300.00","3,200.00",Rs./Quintal,3.50,Metric Tonnes,27-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"2,000.00","4,000.00","2,600.00",Rs./Quintal,6.00,Metric Tonnes,25-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","4,000.00","2,200.00",Rs./Quintal,2.50,Metric Tonnes,23-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,800.00","4,500.00","2,500.00",Rs./Quintal,3.50,Metric Tonnes,20-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,500.00","2,800.00","2,000.00",Rs./Quintal,7.50,Metric Tonnes,13-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,500.00","2,800.00","2,100.00",Rs./Quintal,3.50,Metric Tonnes,09-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,400.00","2,700.00","2,000.00",Rs./Quintal,8.70,Metric Tonnes,06-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,500.00","2,700.00","2,000.00",Rs./Quintal,4.50,Metric Tonnes,04-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,500.00","1,750.00",Rs./Quintal,4.00,Metric Tonnes,02-08-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,500.00","1,750.00",Rs./Quintal,4.00,Metric Tonnes,30-07-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,500.00","1,750.00",Rs./Quintal,7.50,Metric Tonnes,28-07-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,500.00","1,750.00",Rs./Quintal,6.50,Metric Tonnes,23-07-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,300.00","1,650.00",Rs./Quintal,4.00,Metric Tonnes,17-07-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,700.00,"1,000.00",850.00,Rs./Quintal,22.90,Metric Tonnes,23-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,300.00","1,100.00",Rs./Quintal,11.80,Metric Tonnes,21-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,200.00",850.00,Rs./Quintal,22.40,Metric Tonnes,19-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,700.00,"1,400.00","1,000.00",Rs./Quintal,26.80,Metric Tonnes,16-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,300.00","1,100.00",Rs./Quintal,21.70,Metric Tonnes,14-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,300.00","1,150.00",Rs./Quintal,20.80,Metric Tonnes,12-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,300.00","1,100.00",Rs./Quintal,32.30,Metric Tonnes,10-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,400.00",850.00,Rs./Quintal,54.50,Metric Tonnes,07-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,800.00,"1,400.00","1,100.00",Rs./Quintal,34.10,Metric Tonnes,05-04-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,300.00","1,100.00",Rs./Quintal,24.10,Metric Tonnes,31-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,700.00,"1,300.00","1,000.00",Rs./Quintal,13.00,Metric Tonnes,27-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,400.00,"1,300.00",800.00,Rs./Quintal,41.00,Metric Tonnes,26-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,600.00,"1,400.00","1,000.00",Rs./Quintal,36.70,Metric Tonnes,24-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,900.00,"1,400.00","1,100.00",Rs./Quintal,11.50,Metric Tonnes,19-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,400.00",950.00,Rs./Quintal,22.60,Metric Tonnes,17-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,400.00","1,000.00",Rs./Quintal,31.40,Metric Tonnes,15-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,800.00,"1,300.00","1,000.00",Rs./Quintal,12.90,Metric Tonnes,12-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,800.00,"1,400.00","1,150.00",Rs./Quintal,24.50,Metric Tonnes,10-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,600.00,"1,300.00",950.00,Rs./Quintal,12.10,Metric Tonnes,05-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,400.00,"1,200.00",800.00,Rs./Quintal,12.90,Metric Tonnes,03-03-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,600.00","1,100.00",Rs./Quintal,5.70,Metric Tonnes,22-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,6.00,Metric Tonnes,20-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,11.20,Metric Tonnes,19-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,600.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,17-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,200.00",Rs./Quintal,3.20,Metric Tonnes,12-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,100.00",Rs./Quintal,10.70,Metric Tonnes,10-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,700.00","1,300.00",Rs./Quintal,7.20,Metric Tonnes,03-02-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,100.00",Rs./Quintal,13.20,Metric Tonnes,30-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"2,000.00","1,300.00",Rs./Quintal,23.20,Metric Tonnes,27-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,52.00,Metric Tonnes,23-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,000.00","1,550.00",Rs./Quintal,7.20,Metric Tonnes,22-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,300.00",Rs./Quintal,4.00,Metric Tonnes,18-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,300.00",900.00,Rs./Quintal,6.70,Metric Tonnes,09-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,200.00",Rs./Quintal,8.20,Metric Tonnes,08-01-2026
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","2,000.00","1,450.00",Rs./Quintal,15.70,Metric Tonnes,30-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,"1,000.00","3,500.00","2,200.00",Rs./Quintal,10.70,Metric Tonnes,19-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,200.00",Rs./Quintal,5.00,Metric Tonnes,16-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,700.00","1,100.00",Rs./Quintal,4.70,Metric Tonnes,12-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,100.00",Rs./Quintal,4.70,Metric Tonnes,11-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"2,000.00","1,300.00",Rs./Quintal,4.70,Metric Tonnes,09-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,200.00",Rs./Quintal,8.20,Metric Tonnes,07-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,600.00","1,100.00",Rs./Quintal,4.70,Metric Tonnes,05-12-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,500.00","1,000.00",Rs./Quintal,11.50,Metric Tonnes,30-11-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,600.00","1,100.00",Rs./Quintal,5.50,Metric Tonnes,28-11-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,200.00",Rs./Quintal,6.50,Metric Tonnes,27-11-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,700.00","1,200.00",Rs./Quintal,8.00,Metric Tonnes,23-11-2025
Maharashtra,Sangli,APMC Islampur ,Vegetables,Onion,Local,Local,500.00,"1,800.00","1,100.00",Rs./Quintal,7.50,Metric Tonnes,07-11-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"5,000.00","6,000.00","5,400.00",Rs./Quintal,5.00,Metric Tonnes,10-09-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"4,500.00","5,500.00","4,800.00",Rs./Quintal,2.00,Metric Tonnes,07-09-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"4,000.00","5,000.00","4,500.00",Rs./Quintal,4.00,Metric Tonnes,06-09-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"4,000.00","5,000.00","4,200.00",Rs./Quintal,3.00,Metric Tonnes,04-09-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,500.00","5,000.00","4,500.00",Rs./Quintal,5.00,Metric Tonnes,03-09-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,500.00","4,500.00","3,800.00",Rs./Quintal,5.00,Metric Tonnes,31-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,000.00","4,500.00","3,600.00",Rs./Quintal,5.00,Metric Tonnes,30-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,500.00","4,000.00","3,600.00",Rs./Quintal,2.00,Metric Tonnes,29-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,500.00","4,500.00","3,800.00",Rs./Quintal,4.00,Metric Tonnes,27-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,500.00","4,000.00","3,600.00",Rs./Quintal,5.00,Metric Tonnes,24-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,000.00","4,000.00","3,600.00",Rs./Quintal,5.00,Metric Tonnes,23-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"3,000.00","4,000.00","3,500.00",Rs./Quintal,3.00,Metric Tonnes,22-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"4,000.00","4,500.00","4,000.00",Rs./Quintal,5.00,Metric Tonnes,20-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,500.00","3,000.00","2,800.00",Rs./Quintal,4.00,Metric Tonnes,17-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,500.00","3,000.00","2,800.00",Rs./Quintal,10.00,Metric Tonnes,15-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,500.00","3,000.00","2,800.00",Rs./Quintal,2.00,Metric Tonnes,13-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,200.00","3,000.00","2,600.00",Rs./Quintal,2.00,Metric Tonnes,09-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,600.00",Rs./Quintal,2.00,Metric Tonnes,04-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,01-08-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,600.00",Rs./Quintal,1.50,Metric Tonnes,31-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,700.00",Rs./Quintal,5.00,Metric Tonnes,30-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,27-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,5.00,Metric Tonnes,23-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,20-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,19-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,17-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,5.00,Metric Tonnes,16-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,14-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,600.00",Rs./Quintal,5.00,Metric Tonnes,13-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","3,000.00","2,500.00",Rs./Quintal,5.00,Metric Tonnes,11-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,4.00,Metric Tonnes,09-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,07-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,800.00","2,800.00","2,500.00",Rs./Quintal,4.00,Metric Tonnes,06-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,8.00,Metric Tonnes,02-07-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,800.00","2,500.00",Rs./Quintal,4.00,Metric Tonnes,29-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,800.00","2,200.00","2,000.00",Rs./Quintal,5.00,Metric Tonnes,25-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,23-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,22-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,800.00","2,200.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,21-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,200.00","2,000.00",Rs./Quintal,2.00,Metric Tonnes,19-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,800.00","2,000.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,18-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,15-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","1,800.00","1,600.00",Rs./Quintal,5.00,Metric Tonnes,14-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,2.00,Metric Tonnes,12-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,700.00",Rs./Quintal,3.00,Metric Tonnes,11-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,400.00","2,000.00","1,700.00",Rs./Quintal,5.00,Metric Tonnes,08-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,000.00","1,800.00",Rs./Quintal,5.00,Metric Tonnes,04-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","1,800.00","1,600.00",Rs./Quintal,4.00,Metric Tonnes,01-06-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,800.00","1,500.00",Rs./Quintal,4.00,Metric Tonnes,30-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,600.00","1,300.00",Rs./Quintal,4.00,Metric Tonnes,28-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,400.00","1,200.00",Rs./Quintal,2.00,Metric Tonnes,25-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,300.00","1,100.00",Rs./Quintal,5.00,Metric Tonnes,21-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,300.00","1,100.00",Rs./Quintal,3.00,Metric Tonnes,19-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,2.00,Metric Tonnes,18-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,2.00,Metric Tonnes,12-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,700.00,"1,200.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,07-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,500.00,"1,200.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,04-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,500.00,"1,100.00",850.00,Rs./Quintal,3.00,Metric Tonnes,02-05-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,100.00","1,000.00",Rs./Quintal,4.00,Metric Tonnes,28-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,27-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,200.00","1,150.00",Rs./Quintal,5.00,Metric Tonnes,23-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,500.00,"1,100.00",950.00,Rs./Quintal,12.00,Metric Tonnes,19-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,18-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,4.00,Metric Tonnes,13-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,100.00","1,000.00",Rs./Quintal,3.00,Metric Tonnes,11-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,5.00,Metric Tonnes,09-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,800.00,"1,200.00","1,000.00",Rs./Quintal,2.00,Metric Tonnes,07-04-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,600.00","1,350.00",Rs./Quintal,4.00,Metric Tonnes,12-02-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,700.00","1,350.00",Rs./Quintal,5.00,Metric Tonnes,09-02-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,600.00","1,450.00",Rs./Quintal,5.00,Metric Tonnes,02-02-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,800.00","1,500.00",Rs./Quintal,4.00,Metric Tonnes,19-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,800.00","1,550.00",Rs./Quintal,4.00,Metric Tonnes,12-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,4.00,Metric Tonnes,05-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,500.00","2,200.00","1,800.00",Rs./Quintal,4.00,Metric Tonnes,29-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"2,000.00","2,700.00","2,500.00",Rs./Quintal,4.00,Metric Tonnes,15-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Onion,Other,Local,"1,000.00","1,500.00","1,350.00",Rs./Quintal,4.00,Metric Tonnes,08-12-2025
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"2,000.00","5,000.00","3,500.00",Rs./Quintal,286.20,Metric Tonnes,09-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,800.00","4,800.00","3,300.00",Rs./Quintal,79.60,Metric Tonnes,08-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,800.00","5,100.00","3,450.00",Rs./Quintal,246.30,Metric Tonnes,07-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,800.00","5,000.00","3,400.00",Rs./Quintal,249.70,Metric Tonnes,05-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,800.00","5,500.00","3,650.00",Rs./Quintal,"1,356.00",Metric Tonnes,03-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,700.00","5,000.00","3,350.00",Rs./Quintal,298.40,Metric Tonnes,02-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,700.00","4,700.00","3,200.00",Rs./Quintal,"2,465.00",Metric Tonnes,01-09-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,700.00","4,700.00","3,200.00",Rs./Quintal,153.50,Metric Tonnes,31-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,500.00","4,300.00","2,900.00",Rs./Quintal,474.40,Metric Tonnes,29-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,300.00","4,400.00","2,850.00",Rs./Quintal,300.00,Metric Tonnes,27-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,700.00","4,500.00","3,100.00",Rs./Quintal,401.10,Metric Tonnes,26-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,500.00","4,700.00","3,100.00",Rs./Quintal,165.80,Metric Tonnes,25-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,000.00","4,200.00","2,600.00",Rs./Quintal,211.20,Metric Tonnes,24-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,200.00","4,000.00","2,600.00",Rs./Quintal,538.40,Metric Tonnes,22-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,000.00","4,000.00","2,500.00",Rs./Quintal,344.20,Metric Tonnes,21-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,500.00","4,500.00","3,000.00",Rs./Quintal,318.30,Metric Tonnes,20-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,500.00","5,100.00","3,300.00",Rs./Quintal,268.40,Metric Tonnes,19-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,500.00","4,000.00","2,750.00",Rs./Quintal,93.00,Metric Tonnes,18-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,200.00","3,600.00","2,400.00",Rs./Quintal,293.00,Metric Tonnes,17-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,000.00","3,200.00","2,100.00",Rs./Quintal,177.80,Metric Tonnes,13-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,200.00","3,300.00","2,250.00",Rs./Quintal,230.10,Metric Tonnes,12-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,100.00","2,900.00","2,000.00",Rs./Quintal,132.10,Metric Tonnes,11-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,000.00","2,800.00","1,900.00",Rs./Quintal,290.50,Metric Tonnes,10-08-2026
Maharashtra,Sangli,"Sangli(Phale, Bhajipala Market) ",Vegetables,Onion,Local,Local,"1,200.00","2,800.00","2,000.00",Rs./Quintal,283.70,Metric Tonnes,08-08-2026
